pos,flw,flg,bl,pic,lin,cl,cz,ni,erl,erc,lt,hc,pr,fo,cs,pi,class
15,336,1800,69,1,0,290,0.3333333433,0,12.399999619,0.6499999762,0,1.6670000553,0,0,0.3575569987,89.684059143,f
176,1700,4700,0,1,0,166,0.6111111045,0.3330000043,2.2899999619,0.0900000036,0.1669999957,0.8330000043,0,0,0.3632870018,421.86434937,f
638,967,1800,66,1,0,202,0.055555556,0.6110000014,0.8199999928,0.1599999964,0,0.1110000014,0.3330000043,0.1110000014,0.0262809992,18.387392044,f
337,729,1600,117,1,0,433,0,0.7220000029,3.5099999905,0.4099999964,0.1669999957,0.1110000014,0,0,0.1616829932,26.618719101,f
567,2300,7,109,1,1,426,0,0.1669999957,4.4600000381,0.7099999785,0.0560000017,0.4440000057,0.2220000029,0,0.2445259988,24.842330933,f
385,387,430,0,1,0,5,0.777777791,0,6.2399997711,0.5199999809,0.0560000017,0.0560000017,0.0560000017,0,0.5964589715,497.09841919,f
190,741,1300,51,1,0,243,0.1111111119,0.1110000014,8.9300003052,0.3000000119,0.8330000043,0.3330000043,0,0,0.0476900004,289.10653687,f
7,52,115,66,1,0,7,0.7142857313,0,10.43999958,0.8199999928,0,0,0,0,0.4761900008,38.258968353,f
15,241,1000,0,1,0,18,0.6000000238,0.2669999897,9.0699996948,0.5,0,0,0,0,0.3563370109,361.8114624,f
437,1200,1900,195,1,1,202,0.055555556,0.6110000014,3.9300000668,0.1899999976,0.6110000014,1.9440000057,0,0.0560000017,0.0289789997,256.456604,f
531,19100,2200,168,1,1,746,0,0.5559999943,1.2799999714,0.0199999996,0,1.8890000582,0,0,0.1360010058,39.829723358,f
10,4000,542,163,1,1,312,0,0.400000006,6.0399999619,0.3199999928,0,1,0,0,0.0270559993,756.09466553,f
269,795,2000,44,1,0,576,0,0.5,2.4000000954,0.3300000131,0,0.8330000043,0.3330000043,0,0.0725689977,42.764583588,f
5,15,38,31,1,0,5,0.400000006,0,9.3299999237,2.6700000763,0,0,0,0,0.1000000015,253.0418396,f
30,114,651,20,1,0,178,0.055555556,0,8.720000267,0.1000000015,0,0.2779999971,0.1110000014,0,0.1120000035,31.686265945,f
23,544,4300,28,1,0,17,0.6111111045,0.5559999943,4.0799999237,0.1199999973,0,0,0,0,0.3618319929,56.496250153,f
5,783,806,21,1,0,48,0.400000006,0.200000003,8.7100000381,0.2800000012,0,0.400000006,0,0,0.1213809997,7354.7324219,f
10,631,4900,153,1,1,608,0,0,2.3099999428,0.0299999993,0,1.8999999762,0,0,0.9251090288,180.19958496,f
435,1100,1300,27,1,0,39,0.3888888955,0.0560000017,6.3200001717,0.1599999964,0.3889999986,0.6669999957,0,0.1110000014,0.148815006,748.72271729,f
74,901,5100,157,1,1,723,0,0,1.0399999619,0.0099999998,0,1.2220000029,0,0,0.9987649918,102.61197662,f
1,601,7500,61,1,0,0,1,0,23.290000916,2.1600000858,1,0,0,0,0,0,f
19,91,281,81,1,0,292,0,0.1000000015,6.6500000954,0.4399999976,0,0.150000006,0.349999994,0.1000000015,0.0514039993,390.16848755,f
263,193,485,130,1,1,471,0,0.2220000029,2.3599998951,0.200000003,0,1.6109999418,0.3330000043,0.1110000014,0.5870500207,15.816080093,f
47,5100,76,111,1,0,251,0,0.1110000014,1.6900000572,0.0700000003,0.1110000014,0.8889999986,0,0,0.4234369993,37.354198456,f
270,1400,596,147,1,0,174,0,0,7.3699998856,3.0699999332,0.0560000017,0.6110000014,0,0,0.1275330037,30.757993698,f
54,204,901,165,1,0,155,0.3888888955,0,5.3400001526,0.1400000006,0,0.8889999986,0,0.1110000014,0.2736940086,13.627329826,f
3,122,639,95,1,0,0,0,0,0,0,0,0,0,0,1,0,f
3,48,254,0,1,0,513,0,0,17.36000061,3.4700000286,0,2.3329999447,1.6670000553,0.3330000043,0.223902002,939.63970947,f
7,334,2600,6,1,0,14,0.2857142985,0.57099998,6.5900001526,0.4300000072,0,0.7139999866,0,0,0.0714289993,207.77650452,f
14,376,493,88,1,0,77,0.2142857164,0.1430000067,8.8000001907,0.6600000262,0.2860000134,0.1430000067,0.0710000023,0,0.0175279994,2473.3525391,f
59,196,794,136,1,0,877,0.2222222239,0.1669999957,5.4400000572,0.0599999987,0,0,0,0,0.1513009965,162.70172119,f
18,588,1200,78,1,0,29,0.4444444478,0,5.0500001907,0.1800000072,0,0.6110000014,0,0.2220000029,0.1890780032,250.32873535,f
54,1,305,0,0,0,17,0.777777791,0,0,0,0,0,0,0,0.6000229716,50.515399933,f
3,87,515,0,1,0,242,0,0,10.340000153,1.1499999762,0,1.3329999447,0,0,1,0.0102779996,f
10,83,389,0,1,0,625,0.200000003,0,2.6500000954,0.4799999893,0,0.5,1,0.400000006,0.161879003,876.90002441,f
193,2100,5600,34,1,0,893,0.055555556,0.3330000043,0.5400000215,0.0099999998,0.1110000014,0.1110000014,0,0.0560000017,0.0871400014,18.847299576,f
154,520,2900,79,1,1,2,0.8333333135,0,5.2199997902,0.1299999952,0.3330000043,0,0,0,0.5947710276,165.56225586,f
1100,616,1300,204,1,0,103,0.8333333135,0,1.0499999523,0.0199999996,0,0.1110000014,0.5,0,0.7058820128,0.0079939999,f
201,1400,531,121,1,1,743,0.1111111119,0.0560000017,0.5799999833,0.0399999991,0,0.2220000029,0.6669999957,0.2779999971,0.1777590066,9.8619747162,f
104,639,901,63,1,0,305,0,0.2220000029,6.5799999237,0.25,0.6110000014,0.4440000057,0,0,0.0320000015,183.78636169,f
1600,1000,1400,121,1,0,346,0.1111111119,0.0560000017,0.4499999881,0,0,0.1110000014,0.1669999957,0.1669999957,0.268415004,8.3713121414,f
27,138,445,15,1,0,516,0.3888888955,0.3330000043,10.829999924,0.8899999857,0,0,0,0,0.1882729977,161.07121277,f
89,1500,1700,131,1,0,210,0.277777791,0.5,10.710000038,0.2399999946,0.7779999971,0,0,0,0.128700003,81.979598999,f
84,1000,2400,27,1,0,799,0.055555556,0,0.200000003,0.0599999987,0,0.4440000057,0.6110000014,0.0560000017,0.1361780018,14.926697731,f
396,1100,155,151,1,1,564,0,0.2220000029,5.1900000572,0.0299999993,0,0,0,0,0.2889119983,40.124011993,f
1200,1200,1600,110,1,0,662,0.055555556,0.2779999971,0.7799999714,0.1700000018,0,0.8330000043,0.3889999986,0.1669999957,0.161589995,13.816512108,f
30,278,905,110,1,0,2,0.8888888955,0.1669999957,3.1600000858,0.1000000015,0.0560000017,0,0,0,0.7843139768,432.10128784,f
240,573,855,0,1,0,39,0.1666666716,0.5559999943,6.8800001144,0.1199999973,0.1110000014,0.0560000017,0,0,0.0245159995,178.64143372,f
2500,1100,2300,109,1,0,557,0,0.6669999957,0.0700000003,0.0199999996,1,0.0560000017,0,0,0.3568159938,33.261325836,f
0,988,7000,161,1,0,0,0,0,0,0,0,0,0,0,1,0,f
9,160,763,38,1,0,362,0.2222222239,0.1110000014,7.2899999619,0.0700000003,0,0.6669999957,1.3329999447,0.2220000029,0.1437889934,158.7408905,f
23,147,601,130,1,0,1152,0.055555556,0.1669999957,12.890000343,0.1899999976,0,0.1110000014,0,0,0.3899190128,101.19450378,f
158,147,426,29,1,0,506,0,0,5.7100000381,0.4199999869,0.7220000029,0,0,0,0.0670469999,56.79901123,f
39,278,890,0,1,0,772,0.055555556,0.2220000029,3.3599998951,0.3400000036,0,0,0,0,0.138744995,34.913597107,f
1,1000,6600,0,1,0,0,1,0,29.899999619,2.2000000477,1,0,0,0,0,0,f
217,224,674,23,1,0,0,0,0,0,0,0,0,0,0,1,0,f
257,503,448,29,1,0,408,0,0.3330000043,8.0799999237,1.1200000048,0.2779999971,0.0560000017,0,0.0560000017,0.0756819993,105.58347321,f
77,766,809,8,1,0,48,0.6111111045,0.5,9.1499996185,0.1599999964,0.6669999957,2.1670000553,0,0,0.3668600023,928.09429932,f
325,1600,2300,0,1,1,675,0,0.2779999971,2.0299999714,0.349999994,0,0.2779999971,0.5,0.1110000014,0.1217610016,67.216407776,f
361,474,786,81,1,0,0,0,0,0,0,0,0,0,0,1,0,f
588,1700,775,125,1,0,811,0.055555556,0,1.1799999475,0.3300000131,0,0.1110000014,0.0560000017,0,0.095393002,16.090385437,f
528,6100,2500,0,1,0,1059,0,0,3.2999999523,0.3100000024,0,0,0,0,0.1697430015,16.752346039,f
111,155,766,0,1,0,1046,0,0.5,4.9499998093,0.2899999917,0,0.5559999943,0,0,0.141339004,96.969276428,f
1200,1900,3000,166,1,1,983,0,0,1.4900000095,0.2199999988,0.0560000017,0.1669999957,0,0,0.1523630023,33.989521027,f
1100,3200,695,157,1,0,663,0.1666666716,0.4440000057,0.1599999964,0.0099999998,0.6110000014,0.2220000029,0.0560000017,0,0.1286139935,4.1185188293,f
2,1200,7500,82,1,0,552,0,0,12.789999962,2.1300001144,1,14.5,0,2.5,0.2581990063,665.43682861,f
29,1200,4900,11,1,0,46,0.055555556,0.4440000057,6.6999998093,0.4399999976,0.4440000057,0.2220000029,0,0.1110000014,0.003002,418.67822266,f
222,357,772,120,1,0,838,0.055555556,0.4440000057,7.5500001907,0.0500000007,0.0560000017,0,0,0,0.2202149928,24.189073563,f
407,699,1300,69,1,0,1108,0,0.2220000029,3.3499999046,0.6499999762,0,0,0,0,0.149406001,29.928255081,f
164,870,1200,0,1,0,185,0.1111111119,0.7779999971,3.1800000668,0.0199999996,0.7220000029,0.5,0,0,0.0808769986,21.375448227,f
56,186,633,64,1,0,467,0,0.2220000029,6.2399997711,0.3600000143,0.2220000029,0.2779999971,0,0,0.1091789976,566.97906494,f
773,27200,1400,183,1,0,641,0,0.8330000043,3.4900000095,0.6999999881,0.9440000057,1.3329999447,0,0,0.0905480012,89.394996643,f
810,2300,7500,106,1,0,0,0,0,0,0,0,0,0,0,1,0,f
41,352,2200,22,1,0,1445,0,0.8889999986,6.9600000381,1.3099999428,0.7779999971,0,0.1110000014,0,0.3400450051,128.16981506,f
85,760,2400,52,1,0,14,0.5,0.1669999957,1.2300000191,0.0900000036,0,0.6110000014,0,0,0.2442310005,159.90556335,f
131,287,206,20,1,0,236,0,0.5,2.1500000954,0.1400000006,0,0.1669999957,0,0,0.1053989977,222.77145386,f
294,2100,4500,0,1,0,577,0.055555556,0.5,1.1499999762,0.0900000036,0,0.2220000029,0.2220000029,0,0.1207640022,34.568164825,f
136,394,820,0,1,0,542,0,0.0560000017,8.0799999237,1.5800000429,0,0,0,0,0.3088229895,34.598949432,f
42,326,320,55,1,0,255,0.3888888955,0.0560000017,6.9200000763,0.0700000003,0.0560000017,0.2779999971,0.0560000017,0,0.1456030011,352.0763855,f
14,1300,368,93,1,0,404,0,0.2860000134,4.5300002098,0.0799999982,0.2140000015,0,0,0,0.1404120028,352.77026367,f
2,99,101,24,1,0,19,0,1,19.190000534,4.5500001907,0,0,0,0.5,0,20.920555115,f
125,1800,7500,24,1,1,16,0,0.1110000014,0.200000003,0.0099999998,0,0.4440000057,0,0,0.2549619973,62.385601044,f
290,331,599,10,1,0,126,0.1666666716,0.7220000029,6.3099999428,1.0900000334,0.6110000014,0.0560000017,0,0,0.0245319996,117.89037323,f
68,703,1800,17,1,1,150,0.1666666716,0,8.2100000381,0.1800000072,0.5559999943,1.1670000553,0,0.0560000017,0.0337149985,267.05090332,f
58,464,337,19,1,0,36,0.277777791,0.1669999957,6.0199999809,0.3199999928,0.1110000014,0.2779999971,0.0560000017,0,0.0697650015,1115.690918,f
2100,2600,920,113,1,0,226,0.1111111119,0,1.8300000429,0.1199999973,0,0.3330000043,0,0,0.0352820009,14.751929283,f
11,185,1900,174,1,0,246,0,1,16.809999466,1.4299999475,0.0909999982,2.0910000801,0,1.0909999609,0.1687040031,143.25552368,f
2200,11500,3300,159,1,1,765,0,0.4440000057,0.8000000119,0.0299999993,0.9440000057,0.4440000057,0,0,0.1350550056,24.345123291,f
61,826,1100,159,1,1,268,0,0.2779999971,3.2200000286,0.0299999993,0.1669999957,0.2220000029,0,0.0560000017,0.0684539974,113.87889099,f
160,1000,964,15,1,0,696,0,0.5,5.0599999428,0.2700000107,0.5559999943,0.1669999957,0,0,0.0761149973,465.62820435,f
16,285,1100,33,1,0,0,0,0,0,0,0,0,0,0,1,0,f
26,89,131,0,1,0,162,0.2222222239,0.1669999957,8.6099996567,0.5,0.0560000017,0.2779999971,0.4440000057,0.0560000017,0.0508680008,194.23532104,f
93,256,4400,28,1,0,16,0.1666666716,0.6110000014,7.7300000191,0.2800000012,0,0,0,0.0560000017,0.0257990006,37.444274902,f
1,597,355,37,1,1,0,1,0,15.909999847,1.1699999571,0,0,0,0,0,0,f
1,39,720,4,1,0,0,1,0,123.08000183,7.6900000572,0,0,0,0,0,0,f
138,829,1100,36,1,0,1049,0.1111111119,0,3.7799999714,0.4300000072,0,0,0,0,0.1879889965,64.154968262,f
463,1300,1600,30,1,1,1040,0.055555556,0.4440000057,1.2200000286,0.1800000072,0,0.2220000029,0.0560000017,0,0.1086840034,21.30878067,f
449,1100,3800,111,1,0,472,0,0.6179999709,1.1799999475,0.1700000018,0.324000001,0.0590000004,0,0,0.069366999,37.804550171,f
0,679,744,131,1,0,0,0,0,0,0,0,0,0,0,1,0,f
8,419,677,20,1,0,139,0.375,0.125,2.1800000668,0.0299999993,0,0,0.25,0.125,0.1100459993,908.30706787,f
57,285,767,8,1,0,406,0,0.3889999986,4.6799998283,0.5500000119,0.0560000017,0.0560000017,0,0,0.0601559989,150.60340881,f
19,99,242,0,1,0,172,0.3888888955,0.0560000017,8.3599996567,0.8999999762,0,0.8889999986,0.4440000057,0.0560000017,0.1828989983,214.25218201,f
1,35,140,0,1,0,0,1,0,22.86000061,2.8599998951,0,0,0,0,0,0,f
8,170,1100,10,1,0,39,0.25,0,13.31000042,0.4399999976,0,0,0,0,0.1199200004,561.97045898,f
24,233,1200,86,1,0,498,0.3888888955,0.1669999957,4.0100002289,0.1400000006,0,0.1110000014,0.1669999957,0,0.1840360016,456.12503052,f
533,315,1200,59,1,0,149,0.055555556,0.8889999986,0.8600000143,0.1400000006,0,0.2779999971,0.1669999957,0,0.0112810005,6.6682248116,f
301,690,1100,55,1,0,615,0.1666666716,0.4440000057,1.2400000095,0.1000000015,0,0.2220000029,0.7220000029,0.1669999957,0.1292620003,51.934505463,f
14,96,226,0,1,0,228,0.0714285746,0.4289999902,10.340000153,0.3000000119,0,0.2140000015,0,0,0.0199350007,47.172142029,f
40,62,163,0,1,0,244,0,0.0560000017,2.0599999428,0,0,0.2220000029,0,0,0.3973020017,71.776176453,f
65,877,827,83,1,0,397,0,0,7.5500001907,0.3400000036,0.4440000057,0,0,0.0560000017,0.0494620018,313.4385376,f
554,1900,3100,109,1,1,138,0.6111111045,0.1669999957,1.4299999475,0.3600000143,0,0.2220000029,0,0,0.3730190098,88.847038269,f
75,698,1200,157,1,0,166,0.555555582,0.0560000017,1.8799999952,0.0199999996,0,0,0,0,0.3115200102,14.194382668,f
491,11700,3100,0,1,0,145,0.1111111119,0.6669999957,2.6800000668,0.0199999996,0.6110000014,0.5559999943,0.0560000017,0,0.0215709992,66.498443604,f
333,743,2200,40,1,0,155,0,0.7220000029,1.4099999666,0.1299999952,0.8889999986,0.2779999971,0.0560000017,0.0560000017,0.1051340029,22.89157486,f
2000,2200,3900,136,1,0,500,0.055555556,0.2220000029,0.1899999976,0.0099999998,0,1.3329999447,1.5559999943,0,0.0508049987,1.9626079798,f
27,218,706,39,1,0,531,0.2222222239,0.2779999971,4,0.3300000131,0,0.0560000017,0,0,0.0890630037,116.64594269,f
89,6300,1600,40,1,0,0,0,0,0,0,0,0,0,0,1,0,f
1400,4000,1600,116,1,1,1067,0,0.2779999971,2.1800000668,0.2800000012,0,0,0,0,0.0838809982,14.358997345,f
118,1700,1700,44,1,0,529,0.055555556,0.0560000017,0.3799999952,0.0299999993,0,0.1669999957,0.7220000029,0.0560000017,0.0853049979,27.031095505,f
21,192,641,18,1,0,52,0.1666666716,0,6.5399999619,0.2599999905,0.3330000043,1.0559999943,0.1669999957,0.1110000014,0.0337660015,148.01846313,f
218,482,2000,130,1,0,240,0,0.2220000029,2.3199999332,0.2399999946,0,0.5,0.1110000014,0,0.0594549999,22.10001564,f
48,1100,916,112,1,0,640,0,0.5559999943,3.2400000095,0,0,0.5559999943,0.3889999986,0.1669999957,0.0855439976,90.459487915,f
513,383,877,41,1,0,810,0.055555556,0.1669999957,3.4500000477,0.0900000036,0,0.0560000017,0,0,0.1414120048,11.216975212,f
5,44,140,0,1,0,241,0.200000003,0.8000000119,25.909999847,0.4499999881,0,0.8000000119,0,0,0.0525679998,93.691665649,f
26,85,218,8,1,0,43,0.055555556,0,11.569999695,0.8500000238,0.1669999957,0.1110000014,0,0.0560000017,0.0847510025,849.64202881,f
3200,2200,3800,0,1,0,296,0.5,0.0560000017,0.8100000024,0.1000000015,0.2779999971,0.3330000043,0.2220000029,0.0560000017,0.2641369998,7.7949690819,f
1300,2600,4600,61,1,0,221,0.777777791,0.1669999957,0.2399999946,0,0,0.0560000017,0.1669999957,0.0560000017,0.6070330143,5.4327468872,f
159,4800,2700,208,1,1,1339,0,0.1669999957,0.2700000107,0.0299999993,0,0.0560000017,0,0,0.3930180073,68.966217041,f
534,1400,1700,70,1,0,946,0,0,0.7900000215,0.0299999993,0,0.1669999957,0,0,0.5242140293,3.9167590141,f
34,352,671,0,1,0,768,0,0,1.2300000191,0.1299999952,0.0560000017,0.6110000014,0.2220000029,0.0560000017,0.2669050097,18.123256683,f
473,1100,1700,98,1,0,453,0,0.2220000029,2.0899999142,0.0799999982,0,0.8330000043,0.6669999957,0.0560000017,0.1983409971,9.9698610306,f
23,334,1100,0,1,0,89,0.8333333135,0.9440000057,10.279999733,0.3199999928,0,0.1669999957,0,0,0.6881520152,155.69281006,f
23,437,1300,0,1,0,97,0.277777791,0,2.6600000858,0.2899999917,0,0.5,0.2779999971,0,0.1046129987,141.5647583,f
248,769,827,21,1,0,375,0.055555556,0.0560000017,0.4199999869,0.0700000003,0,0.3330000043,0.2779999971,0.1669999957,0.0664089993,54.699676514,f
28,284,1700,0,1,0,2,0.8333333135,0.4440000057,6.4000000954,0.8399999738,0.6669999957,0.0560000017,0,0,0.692809999,791.08599854,f
444,242,883,132,1,0,273,0,0,1.6299999952,0.0900000036,0,0.3330000043,0.0560000017,0,0.0702359974,21.744289398,f
141,768,613,79,1,0,670,0,0.1669999957,1.2400000095,0.200000003,0,0.1669999957,0.4440000057,0.1110000014,0.2240229994,64.222297668,f
1100,1200,3000,138,1,0,710,0.1111111119,0.2779999971,0.6200000048,0.0299999993,1,0.2779999971,0.4440000057,0.2220000029,0.1435569972,5.317346096,f
159,826,753,51,1,0,447,0.2222222239,0.1669999957,1.5,0.1199999973,0,0.2220000029,0,0,0.0774689987,9.4219751358,f
49,334,1100,0,1,0,308,0,0,4.9099998474,0.5199999809,0.2220000029,0.5,0.1110000014,0.0560000017,0.0877540037,23.019428253,f
378,1400,694,43,1,0,919,0,0.8330000043,1.1200000048,0.1199999973,0.6110000014,0,0,0.0560000017,0.307536006,130.45889282,f
149,391,449,0,1,0,187,0,0.6669999957,4.6199998856,0.4499999881,0.0560000017,0.8889999986,0,0,0.0257920008,87.691017151,f
34,1200,7500,0,1,0,0,1,0,1.0900000334,0.1099999994,0,0,0,0,1,83.414550781,f
165,164,666,12,1,0,894,0,0.3889999986,4.7100000381,0.0700000003,0,0.1669999957,0,0,0.2145349979,20.974784851,f
217,3200,1100,110,1,0,0,0,0,0,0,0,0,0,0,1,0,f
35,138,211,33,1,0,102,0.055555556,0.2779999971,3.3800001144,0.1599999964,0.4440000057,0,0,0,0.0277500004,110.41783905,f
6,120,1300,7,1,0,59,0,0,12.359999657,1.9400000572,0.6669999957,0,0,0,0.0105410004,164.92407227,f
46,39,184,55,1,0,263,0.055555556,0.1669999957,12.960000038,1.1399999857,0.7779999971,1.1670000553,0,0,0.0629149973,14.234676361,f
45,384,475,71,1,0,856,0.1666666716,0.1110000014,28.959999084,0,0.3889999986,0.0560000017,0,0,0.2871479988,79.080940247,f
1,11,66,0,1,0,0,0,0,0,0,0,0,0,0,1,0,f
120,126,740,69,1,0,1036,0.055555556,0.1110000014,8.6000003815,0.6600000262,0,0.5559999943,0.6669999957,0.2779999971,0.1737869978,113.46159363,f
132,332,875,32,1,0,294,0,0,8.9399995804,0.7400000095,0.1110000014,0.6669999957,0,0,0.0464579985,368.81619263,f
11,50,245,21,1,0,454,0.1111111119,0.4440000057,11.109999657,0.2199999988,0.4440000057,0.4440000057,0,0,0.0431279987,514.2880249,f
227,1400,3500,0,1,0,45,0,0.1669999957,4.1700000763,0.1700000018,0.7779999971,0.3889999986,0,0,0.0887459964,340.90365601,f
3,1300,6300,146,1,0,9,0.3333333433,0.6669999957,4.1300001144,0.3799999952,1,0,0,0,0,153.04963684,f
754,1200,1500,0,1,0,802,0,0.1110000014,1.7799999714,0.2300000042,0,0.1110000014,0,0,0.2355269939,14.493564606,f
826,1200,1000,130,1,1,933,0,0.4440000057,0.5600000024,0.0900000036,0,0.3330000043,0.5559999943,0,0.1624259949,2.7164199352,f
302,86500,733,173,1,1,1095,0,0.0430000015,1.7599999905,0.1199999973,1,0,0,0.0869999975,0.3457919955,17.274129868,f
1,58,229,0,1,0,0,1,0,36.209999084,12.069999695,0,0,0,0,0,0,f
256,800,2000,0,1,0,673,0,0.0560000017,0.7099999785,0.1000000015,0,0.1110000014,0.6669999957,0.2220000029,0.1727309972,4.951157093,f
496,1500,969,39,1,0,1184,0,0.1110000014,3.5599999428,0.3400000036,0.6669999957,0.3889999986,0.3330000043,0.0560000017,0.1657519937,26.774213791,f
148,252,1000,29,1,0,29,0.4444444478,0.6669999957,2.0499999523,0.200000003,0,0.0560000017,0,0,0.1877319962,72.629432678,f
2500,3200,1300,131,1,1,1313,0,0,1.8400000334,0.1599999964,0,0,0,0,0.2587270141,35.137607574,f
322,81,375,31,0,0,198,0.1666666716,0,9.7399997711,0.2099999934,0,0.1669999957,0.3330000043,0.2779999971,0.4547530115,78.996002197,f
42,560,1800,82,1,0,107,0,1,6.1300001144,0.2399999946,0,1.8329999447,0,0,0.25544101,201.09664917,f
433,749,1300,95,1,0,706,0,0.1110000014,6.1399998665,0.8199999928,0,0.1110000014,0.1110000014,0,0.1724150032,13.449443817,f
121,449,335,0,1,0,104,0.055555556,0.3330000043,4.9000000954,0.8399999738,0.2220000029,1.1109999418,0.0560000017,0,0.0088170003,235.04034424,f
718,611,988,55,1,0,0,1,0,0.1599999964,0,0,0,0,0,1,2.3450930119,f
695,439,978,162,1,0,370,0.722222209,0.2220000029,1.5099999905,0.349999994,0,0.2220000029,0.2779999971,0.0560000017,0.5407980084,0.9283949733,f
12,145,566,7,1,0,553,0,0.0829999968,5.1700000763,0.3400000036,0,0.25,0.1669999957,0.1669999957,0.0614859983,186.98338318,f
15,192,52,26,1,0,209,0,0.0670000017,17.63999939,0,0,0.6669999957,0.0670000017,0,0.0753820017,183.09716797,f
1900,4500,2600,156,1,1,345,0,0.6669999957,4.2600002289,0.5299999714,0.5,0,0,0,0.1676550061,152.49238586,f
81,247,528,0,1,0,719,0.1666666716,0.0560000017,3.6700000763,0.1299999952,0,0.2779999971,0.6110000014,0.1110000014,0.4868189991,50.58618927,f
5,77,134,21,1,0,92,0,0.200000003,10.390000343,0.7799999714,0,0.6000000238,0,0,0,935.54333496,f
280,362,910,0,1,0,555,0.1111111119,0.1669999957,2.3499999046,0.1700000018,0,0.8889999986,0.7220000029,0.1110000014,0.078286998,10.65705204,f
704,1100,539,127,1,1,355,0.1666666716,0,5.8499999046,0.4499999881,0,0.2220000029,0,0,0.1033490002,13.397592545,f
25,121,178,0,1,0,61,0.2222222239,0.1669999957,21.399999619,1.7000000477,0.2220000029,0.1110000014,0,0,0.056623999,183.95263672,f
253,557,1100,16,1,0,1068,0.1111111119,0,3.7599999905,0.6700000167,0,0,0,0,0.1466619968,46.25030899,f
133,1000,736,0,1,1,105,0.055555556,0.3889999986,11.260000229,0.8799999952,0.3889999986,0.3889999986,0,0,0.0073159998,694.98010254,f
47,262,360,12,1,0,674,0,0.0560000017,3.6300001144,0.1099999994,0,0.2220000029,0.4440000057,0.0560000017,0.2899529934,42.270988464,f
2800,3000,3300,137,1,0,794,0,0.5559999943,0.7200000286,0.0900000036,0,0.6110000014,0.3330000043,0.1669999957,0.1094319969,9.199090004,f
34,89,228,0,1,0,620,0,0,3.5,0.25,0,0.0560000017,0,0,0.2690370083,48.422576904,f
40,2800,6000,267,1,0,0,0,0,0,0,0,0,0,0,1,0,f
63,1100,321,96,1,0,0,0,0,0,0,0,0,0,0,1,0,f
51,601,404,67,1,0,349,0,0.1110000014,42.990001678,1.4600000381,0.1110000014,0.7779999971,0,0,0.1281169951,317.17904663,f
67,1200,1200,68,1,0,279,0,0.4860000014,17.420000076,0.8399999738,0.2569999993,0.1430000067,0,0.0289999992,0.0579489991,589.78356934,f
41,404,973,0,1,0,485,0,0.5,1.8200000525,0.1199999973,0,0.6669999957,0.6110000014,0.1669999957,0.0867149979,51.209861755,f
1,37,309,0,0,0,8,0,1,10.81000042,0,0,0,0,0,0,0,f
419,1800,1400,101,1,0,1578,0,0.4440000057,2.0599999428,0.3300000131,0,0,0,0,0.4115180075,28.737453461,f
8,666,28,15,1,0,434,0,0.375,0.8100000024,0.0199999996,0,0.25,0,0,0.1251810044,134.83395386,f
197,2200,1200,49,1,0,609,0.1111111119,0.1669999957,3.0099999905,0.1199999973,0.0560000017,0,0,0,0.0599629991,266.47164917,f
24,66,219,85,1,0,367,0.055555556,0,13.220000267,1.2599999905,0.2220000029,0.8330000043,0,0,0.1539040059,313.40594482,f
13,1700,6200,39,1,0,43,0.1538461596,0.9229999781,2.3199999332,0.1899999976,0.0769999996,0.2310000062,0,0.0769999996,0.0644679964,136.9077301,f
